R&D_Spend,Administration,Marketing_Spend,Profit,Total_Spend,ROI,State_California,State_Florida,State_New York,R&D_Spend_scaled,Administration_scaled,Marketing_Spend_scaled,Total_Spend_scaled,ROI_scaled,R&D_Marketing_Spend,R&D_Marketing_Spend_scaled
155563,133431.3481,368938.2725,181929.0277,657932.6206,0.276516199,TRUE,FALSE,FALSE,1.588424024,0.827357732,1.559613393,1.570947968,-0.042700626,524501.2725,1.57779536
63024,119764.767,190384.0193,102873.7585,373172.7863,0.27567326,TRUE,FALSE,FALSE,-0.398273864,-0.253205347,-0.388567095,-0.396318002,-0.072055939,253408.0193,-0.39395373
9960,111928.0338,87996.88638,57541.6412,209884.9202,0.274158054,FALSE,TRUE,FALSE,-1.537492321,-0.87282517,-1.505698784,-1.524393747,-0.124822898,97956.88638,-1.524600201
19291,113306.0783,106001.0764,65513.03398,238598.1547,0.274574772,FALSE,FALSE,TRUE,-1.33716729,-0.763868585,-1.309257585,-1.326028099,-0.110310699,125292.0764,-1.325782504
132449,130017.7672,226041.7358,162182.9369,488508.503,0.331996139,FALSE,TRUE,FALSE,1.092195029,0.557459251,0.000489264,0.400479872,1.889384627,358490.7358,0.370346924
3089,110913.2932,74739.27311,51671.80519,188741.5663,0.273770141,FALSE,FALSE,TRUE,-1.685004194,-0.953056738,-1.650350749,-1.670462805,-0.138331935,77828.27311,-1.671002128
104168,125841.1003,269771.4796,138022.7227,499780.5799,0.276166638,TRUE,FALSE,FALSE,0.485036933,0.227226545,0.477618383,0.47835312,-0.054874064,373939.4796,0.482710644
153606,133142.3294,365162.2357,180257.1795,651910.5651,0.276505995,FALSE,TRUE,FALSE,1.546409654,0.804506155,1.518413584,1.529344541,-0.043055991,518768.2357,1.536097125
13316,112423.6631,94472.29754,60408.64304,220211.9606,0.274320445,FALSE,FALSE,TRUE,-1.465443151,-0.833637701,-1.435046479,-1.453049292,-0.119167628,107788.2975,-1.453093161
151611,132847.6987,361312.8777,178552.8682,645771.5764,0.276495397,TRUE,FALSE,FALSE,1.503579471,0.781210859,1.476413777,1.48693328,-0.043425078,512923.8777,1.493589215
155716,133453.9438,369233.4864,182059.7343,658403.4302,0.276516989,FALSE,TRUE,FALSE,1.591708745,0.829144286,1.562834431,1.57420056,-0.042673116,524949.4864,1.581055365
76520,121757.9178,216424.5881,114403.2748,414702.5059,0.275868299,TRUE,FALSE,FALSE,-0.108531435,-0.095614714,-0.10444209,-0.109409547,-0.065263722,292944.5881,-0.106391452
42221,116692.4852,150244.574,85101.93511,309158.0592,0.275269988,FALSE,TRUE,FALSE,-0.844888548,-0.496118645,-0.826522969,-0.838564341,-0.086099871,192465.574,-0.837207886
126483,129136.6812,312828.3331,157086.2346,568448.0143,0.276342305,TRUE,FALSE,FALSE,0.964112387,0.487795229,0.947405691,0.952742731,-0.048756483,439311.3331,0.958181321
118217,127915.9207,296879.0635,150024.6621,543011.9842,0.276282415,FALSE,TRUE,FALSE,0.786651589,0.391274474,0.77338544,0.77701768,-0.050842169,415096.0635,0.782055817
91556,123978.5027,245436.5912,127248.3999,460971.0939,0.276044207,FALSE,FALSE,TRUE,0.214272891,0.079958243,0.212103819,0.210237424,-0.059137743,336992.5912,0.213983951
123093,128636.0305,306287.3188,154190.1869,558016.3493,0.276318404,TRUE,FALSE,FALSE,0.891333279,0.448210738,0.876037598,0.880675476,-0.049588847,429380.3188,0.885949836
90163,123772.7781,242748.7939,126058.372,456684.572,0.276029408,FALSE,FALSE,TRUE,0.184366903,0.063692404,0.182777638,0.180623948,-0.059653108,332911.7939,0.184302989
104391,125874.034,270201.7588,138213.2296,500466.7928,0.276168632,FALSE,TRUE,FALSE,0.489824468,0.229830484,0.482313099,0.483093828,-0.054804633,374592.7588,0.487462155
61243,119501.7408,186947.5749,101352.2656,367692.3157,0.275644231,FALSE,FALSE,TRUE,-0.436509732,-0.274001799,-0.426061659,-0.434179884,-0.073066868,248190.5749,-0.431901894
60782,119433.6582,186058.0742,100958.4372,366273.7324,0.275636575,TRUE,FALSE,FALSE,-0.446406832,-0.279384824,-0.435766877,-0.44398018,-0.073333479,246840.0742,-0.441724523
16787,112936.2762,101169.6015,63373.88839,230892.8777,0.274473119,FALSE,FALSE,TRUE,-1.390925074,-0.793107389,-1.361973132,-1.379260077,-0.113850752,117956.6015,-1.379135791
152746,133015.3207,363502.8633,179522.4889,649264.184,0.276501451,FALSE,TRUE,FALSE,1.527946518,0.794464074,1.500308403,1.511061993,-0.043214241,516248.8633,1.517772913
159000,133938.9399,375569.9734,184865.2271,668508.9133,0.276533676,FALSE,TRUE,FALSE,1.662212163,0.867491029,1.631970954,1.644014384,-0.042092011,534569.9734,1.651028285
62726,119720.757,189809.0275,102619.1797,372255.7845,0.275668462,FALSE,FALSE,TRUE,-0.404671556,-0.256685046,-0.39484075,-0.402653118,-0.072223014,252535.0275,-0.400303282
148420,132376.4373,355155.8345,175826.8244,635952.2718,0.276478019,TRUE,FALSE,FALSE,1.435072648,0.743950064,1.409235139,1.419096523,-0.044030249,503575.8345,1.425597868
135886,130525.3591,330971.4473,165119.1364,597382.8064,0.276404233,FALSE,TRUE,FALSE,1.165983168,0.597592556,1.145362673,1.152639012,-0.046599849,466857.4473,1.158533137
99774,125192.1744,261293.2446,134268.9664,486259.419,0.276126202,FALSE,FALSE,TRUE,0.390703187,0.175918514,0.385113547,0.384942054,-0.056282271,361067.2446,0.389086707
14367,112578.8796,96500.20491,61306.50327,223446.0845,0.274368215,FALSE,TRUE,FALSE,-1.442879481,-0.82136534,-1.412920265,-1.430706317,-0.117504055,110867.2049,-1.43069927
136326,130590.3403,331820.4285,165495.0246,598736.7688,0.276406984,FALSE,FALSE,TRUE,1.175429424,0.602730365,1.154625788,1.161992874,-0.046504038,468146.4285,1.167908315
33519,115407.3342,133454.0412,77667.8916,282380.3754,0.275047058,FALSE,TRUE,FALSE,-1.031709726,-0.597730504,-1.009722125,-1.023558219,-0.093863365,166973.0412,-1.022623339
122931,128612.1056,305974.7394,154051.7917,557517.845,0.276317239,FALSE,FALSE,TRUE,0.88785534,0.446319089,0.872627088,0.877231554,-0.049629404,428905.7394,0.882498066
73289,121280.749,210190.3648,111643.0594,404760.1138,0.27582525,TRUE,FALSE,FALSE,-0.177897009,-0.133342584,-0.172462829,-0.178096656,-0.066762909,283479.3648,-0.175235088
67289,120394.6416,198613.3484,106517.3112,386296.99,0.275739428,FALSE,TRUE,FALSE,-0.306709589,-0.203403628,-0.298778036,-0.305649318,-0.069751626,265902.3484,-0.303078425
22876,113835.5275,112918.3436,68575.66854,249629.8711,0.274709386,TRUE,FALSE,FALSE,-1.260201774,-0.722007109,-1.23378425,-1.249815383,-0.105622794,135794.3436,-1.249396111
125112,128934.2057,310182.9848,155915.0011,564229.1905,0.276332745,FALSE,FALSE,TRUE,0.934678712,0.471786284,0.918542665,0.923596947,-0.049089408,435294.9848,0.928969118
88568,123537.2213,239671.237,124695.7773,451776.4583,0.276012118,FALSE,TRUE,FALSE,0.150124226,0.04506785,0.149198845,0.146716199,-0.060255213,328239.237,0.150317969
144841,131847.8743,348250.1442,172769.3156,624939.0185,0.276457879,TRUE,FALSE,FALSE,1.358235944,0.702158656,1.333888118,1.34301136,-0.044731628,493091.1442,1.349339317
159238,133974.0888,376029.195,185068.5485,669241.2838,0.276534866,FALSE,FALSE,TRUE,1.667321729,0.870270115,1.636981457,1.649073973,-0.042050575,535267.195,1.656099403
127074,129223.9628,313968.6692,157591.1208,570266.632,0.276346382,TRUE,FALSE,FALSE,0.976800426,0.494696243,0.959847738,0.965306668,-0.048614489,441042.6692,0.97077389
67697,120454.8969,199400.5855,106865.8621,387552.4824,0.275745523,TRUE,FALSE,FALSE,-0.297950333,-0.198639477,-0.290188602,-0.296975737,-0.069539367,267097.5855,-0.294385078
65307,120101.9308,194789.074,104824.1057,380198.0048,0.275709247,FALSE,TRUE,FALSE,-0.349260678,-0.226547125,-0.340504159,-0.347784215,-0.070802682,260096.074,-0.345309341
84231,122896.7134,231302.9837,120990.7156,438430.6971,0.275963149,TRUE,FALSE,FALSE,0.057014199,-0.005574603,0.057894004,0.054516883,-0.061960585,315533.9837,0.057908544
8882,111768.8298,85916.88243,56620.7151,206567.7122,0.274102446,FALSE,FALSE,TRUE,-1.560635648,-0.885412807,-1.528393416,-1.547310709,-0.126759444,94798.88243,-1.547569387
129441,129573.5321,318535.8022,159613.2285,577550.3343,0.276362455,TRUE,FALSE,FALSE,1.027616989,0.52233532,1.009679088,1.015626193,-0.048054751,447976.8022,1.021208086
148278,132355.4661,354881.8451,175705.515,635515.3112,0.276477233,FALSE,FALSE,TRUE,1.432024083,0.742291953,1.406245679,1.416077777,-0.044057615,503159.8451,1.422572242
58228,119056.4719,181130.1242,98776.57709,358414.5961,0.275593065,FALSE,TRUE,FALSE,-0.501238053,-0.309207469,-0.48953505,-0.498275097,-0.07484872,239358.1242,-0.496143171
136903,130675.5543,332933.7515,165987.9507,600512.3058,0.276410573,TRUE,FALSE,FALSE,1.187816901,0.609467902,1.166773099,1.174259188,-0.046379049,469836.7515,1.180202582
4187,111075.4508,76857.86711,52609.81711,192120.3179,0.273837862,FALSE,FALSE,TRUE,-1.661431491,-0.940235571,-1.627235066,-1.647120668,-0.135973548,81044.86711,-1.647606798
80546,122352.4958,224192.7661,117842.6519,427091.2619,0.275919136,TRUE,FALSE,FALSE,-0.022098194,-0.048603759,-0.019684586,-0.023821711,-0.063493326,304738.7661,-0.020608573
36302,115818.3403,138823.8473,80045.38449,290944.1876,0.275122817,FALSE,FALSE,TRUE,-0.971962158,-0.565233861,-0.951132921,-0.964395043,-0.091225075,175125.8473,-0.963325338
36327,115822.0324,138872.0849,80066.74177,291021.1173,0.275123477,TRUE,FALSE,FALSE,-0.971425439,-0.564941941,-0.950606608,-0.963863573,-0.09120208,175199.0849,-0.962792657
103813,125788.6723,269086.5062,137719.4492,498688.1785,0.276163453,FALSE,TRUE,FALSE,0.477415522,0.223081269,0.470144734,0.470806255,-0.054985006,372899.5062,0.475146581
117577,127821.4025,295644.1818,149477.9157,541042.5843,0.276277543,FALSE,FALSE,TRUE,0.772911581,0.38380129,0.759911819,0.763412062,-0.051011829,413221.1818,0.768419195
154222,133233.3031,366350.8093,180783.423,653806.1124,0.276509227,FALSE,TRUE,FALSE,1.559634412,0.811699089,1.531381944,1.542439947,-0.042943426,520572.8093,1.549222374
63645,119856.4791,191582.2405,103404.2734,375083.7196,0.275683182,FALSE,FALSE,TRUE,-0.384941762,-0.24595403,-0.375493471,-0.383116302,-0.071710396,255227.2405,-0.380721945
45968,117245.8592,157474.4207,88302.96488,320688.2799,0.275354512,TRUE,FALSE,FALSE,-0.764445091,-0.452365528,-0.747639123,-0.758907704,-0.083156306,203442.4207,-0.757369722
60822,119439.5656,186135.2543,100992.6089,366396.8199,0.275637242,FALSE,TRUE,FALSE,-0.445548081,-0.278917749,-0.434924775,-0.443129829,-0.073310261,246957.2543,-0.440872235
107750,126370.1064,276682.9584,141082.7944,510803.0648,0.276198019,FALSE,FALSE,TRUE,0.561938044,0.269052987,0.553028562,0.55450206,-0.053781251,384432.9584,0.559033116
109510,126630.0312,280078.8832,142586.3472,516218.9144,0.276212946,TRUE,FALSE,FALSE,0.599723067,0.289604224,0.590081022,0.591917507,-0.053261401,389588.8832,0.596533828
147647,132262.2771,353664.3289,175166.4572,633573.606,0.276473729,FALSE,TRUE,FALSE,1.418477294,0.734923864,1.39296153,1.402663488,-0.044179668,501311.3289,1.409127384
9316,111832.9249,86754.28662,56991.47755,207903.2115,0.274125047,TRUE,FALSE,FALSE,-1.551318204,-0.880345058,-1.519256616,-1.5380844,-0.125972364,96070.28662,-1.538322052
70319,120842.1258,204459.7417,109105.8141,395620.8675,0.275783769,FALSE,TRUE,FALSE,-0.241659236,-0.168022803,-0.234988856,-0.241235224,-0.068207452,274778.7417,-0.23851754
138525,130915.0986,336063.405,167373.6113,605503.5036,0.27642055,TRUE,FALSE,FALSE,1.222639235,0.628407732,1.200920311,1.208740924,-0.046031621,474588.405,1.214762898
122434,128538.7064,305015.7765,153627.2089,555988.4829,0.276313653,FALSE,TRUE,FALSE,0.877185364,0.440515702,0.862163978,0.866665942,-0.049754281,427449.7765,0.871908376
91086,123909.091,244529.7249,126846.883,459524.8159,0.276039244,FALSE,FALSE,TRUE,0.204182572,0.074470132,0.202209127,0.200245799,-0.05931055,335615.7249,0.203969556
32205,115213.2767,130918.6746,76545.35274,278336.9513,0.275009669,TRUE,FALSE,FALSE,-1.059919681,-0.613073872,-1.037385155,-1.051492252,-0.095165461,163123.6746,-1.05062103
18989,113261.4776,105418.3665,65255.03798,237668.8441,0.274562862,FALSE,FALSE,TRUE,-1.343650857,-0.767394987,-1.315615451,-1.33244825,-0.110725482,124407.3665,-1.332217286
143683,131676.8555,346015.7801,171780.0462,621375.6356,0.27645121,FALSE,TRUE,FALSE,1.333375116,0.688636869,1.309509284,1.318393696,-0.044963884,489698.7801,1.324665553
81836,122543.0089,226681.8247,118944.6878,431060.8336,0.275934807,FALSE,FALSE,TRUE,0.005596511,-0.033540634,0.007473184,0.003602112,-0.062947588,308517.8247,0.006877745
139592,131072.678,338122.1844,168285.1402,608786.8624,0.276427023,TRUE,FALSE,FALSE,1.245546405,0.640866919,1.223383365,1.231424039,-0.045806177,477714.1844,1.237497705
54073,118442.8425,173113.0403,95226.99644,345628.8828,0.275518052,FALSE,FALSE,TRUE,-0.590440765,-0.357724744,-0.577008331,-0.586605316,-0.07746105,227186.0403,-0.584674682
11977,112225.9135,91888.69339,59264.74689,216091.6069,0.274257514,FALSE,TRUE,FALSE,-1.494189825,-0.849272988,-1.463235822,-1.481514794,-0.121359198,103865.6934,-1.481623532
133956,130240.3279,327247.507,163470.354,591443.8349,0.276392016,FALSE,TRUE,FALSE,1.124548455,0.575056254,1.104731281,1.111609572,-0.047025297,461203.507,1.117410197
133110,130115.3867,325615.1477,162747.6235,588840.5344,0.276386583,FALSE,FALSE,TRUE,1.106385881,0.565177642,1.086920837,1.093624646,-0.047214493,458725.1477,1.099384287
9063,111795.5607,86266.12243,56775.34184,207124.6831,0.274111907,TRUE,FALSE,FALSE,-1.556749802,-0.883299299,-1.524582908,-1.543462871,-0.126429957,95329.12243,-1.543712779
36025,115777.4317,138289.3751,79808.74578,290091.8068,0.275115477,FALSE,TRUE,FALSE,-0.977909005,-0.568468344,-0.956964473,-0.970283723,-0.091480694,174314.3751,-0.969227438
40178,116390.7656,146302.5999,83356.61784,302871.3655,0.275221191,FALSE,FALSE,TRUE,-0.888749231,-0.519974433,-0.869533297,-0.881996023,-0.087799219,186480.5999,-0.880738542
29814,114860.1629,126305.2336,74502.74207,270979.3965,0.27493877,FALSE,TRUE,FALSE,-1.111251494,-0.640993198,-1.087721765,-1.102321988,-0.097634488,156119.2336,-1.101566599
113466,127214.2713,287711.996,145965.9238,528392.2673,0.276245382,FALSE,FALSE,TRUE,0.684653495,0.335797802,0.673364849,0.676017229,-0.052131819,401177.996,0.680825202
12585,112315.7057,93061.83105,59784.15604,217962.5368,0.274286384,FALSE,TRUE,FALSE,-1.481136817,-0.84217347,-1.450435881,-1.468589458,-0.120353802,105646.8311,-1.468668741
99265,125117.003,260311.1278,133834.1321,484693.1308,0.276121372,FALSE,FALSE,TRUE,0.379775587,0.169975006,0.374397808,0.374121338,-0.056450477,359576.1278,0.378241331
26554,114378.7113,120015.0547,71717.75221,260947.766,0.274835663,TRUE,FALSE,FALSE,-1.181239662,-0.679059691,-1.156353027,-1.171625601,-0.101225204,146569.0547,-1.171028145
49642,117788.4523,164563.4137,91441.63138,331993.866,0.275431689,FALSE,TRUE,FALSE,-0.685568855,-0.409464816,-0.670292112,-0.680802957,-0.080468615,214205.4137,-0.679086986
135489,130466.7283,330205.4347,164779.9827,596161.163,0.27640174,TRUE,FALSE,FALSE,1.157460069,0.592956848,1.137004816,1.144199277,-0.046686671,465694.4347,1.15007417
57784,118990.8999,180273.425,98397.27172,357048.3249,0.275585306,FALSE,FALSE,TRUE,-0.510770184,-0.31439199,-0.498882375,-0.507713994,-0.075118942,238057.425,-0.505603578
50884,117971.8765,166959.8561,92502.66126,335815.7326,0.275456604,FALSE,TRUE,FALSE,-0.658904651,-0.394962182,-0.644144864,-0.654399556,-0.079600967,217843.8561,-0.652623415
36011,115775.3641,138262.362,79796.7857,290048.7261,0.275115105,FALSE,FALSE,TRUE,-0.978209568,-0.568631821,-0.957259209,-0.970581347,-0.09149365,174273.362,-0.96952574
112108,127013.7157,285091.7313,144805.7962,524213.447,0.276234418,TRUE,FALSE,FALSE,0.655498914,0.319940656,0.644775507,0.64714781,-0.05251366,397199.7313,0.651889993
52981,118281.571,171006.0234,94294.11026,342268.5944,0.275497407,TRUE,FALSE,FALSE,-0.613884654,-0.37047585,-0.599997698,-0.6098199,-0.078180004,223987.0234,-0.607942168
60350,119369.8585,185224.529,100589.3834,364944.3875,0.275629347,FALSE,TRUE,FALSE,-0.455681337,-0.284429217,-0.444861572,-0.453163972,-0.073585185,245574.529,-0.450929244
38385,116125.9672,142843.0015,81824.87341,297353.9687,0.275176665,TRUE,FALSE,FALSE,-0.927242724,-0.540911006,-0.907280492,-0.92011301,-0.089349826,181228.0015,-0.918942393
18632,113208.7542,104729.5341,64950.05596,236570.2883,0.274548661,FALSE,FALSE,TRUE,-1.351315205,-0.77156362,-1.323131205,-1.340037633,-0.11122001,123361.5341,-1.339823964
75431,121597.0893,214323.3597,113472.9515,411351.449,0.275854022,TRUE,FALSE,FALSE,-0.131910918,-0.108330794,-0.127368299,-0.132560355,-0.065760924,289754.3597,-0.129595017
79191,122152.3832,221578.2899,116685.0871,422921.6731,0.275902359,FALSE,FALSE,TRUE,-0.051188368,-0.064425879,-0.04821077,-0.052627354,-0.064077592,300769.2899,-0.04947986
76485,121752.7488,216357.0555,114373.3746,414594.8043,0.275867844,FALSE,TRUE,FALSE,-0.109282841,-0.096023407,-0.105178929,-0.110153605,-0.065279576,292842.0555,-0.107137205
58814,119143.015,182260.8128,99277.19183,360217.8278,0.275603216,TRUE,FALSE,FALSE,-0.488657358,-0.302364844,-0.477198265,-0.485817454,-0.07449521,241074.8128,-0.483657138
71364,120996.4562,206476.0721,109998.5485,398836.5283,0.275798581,FALSE,FALSE,TRUE,-0.219224378,-0.155820503,-0.212988957,-0.219019801,-0.067691644,277840.0721,-0.216251492
88650,123549.3314,239829.4563,124765.8292,452028.7877,0.276013016,TRUE,FALSE,FALSE,0.151884664,0.046025348,0.150925154,0.148459419,-0.06022394,328479.4563,0.152065161
133587,130185.8323,326535.5205,163155.1205,590308.3528,0.276389653,TRUE,FALSE,FALSE,1.116626481,0.5707475,1.096962896,1.103765083,-0.047107613,460122.5205,1.109547832
112125,127016.2263,285124.5329,144820.3191,524265.7592,0.276234556,FALSE,TRUE,FALSE,0.655863883,0.320139159,0.645133401,0.64750921,-0.052508846,397249.5329,0.652252216
106384,126168.3693,274047.2577,139915.8323,506599.627,0.276186213,FALSE,FALSE,TRUE,0.532611713,0.253102424,0.5242708,0.525462571,-0.054192393,380431.2577,0.52992745
1681,110705.3533,72022.53327,50468.96294,184408.8866,0.273679668,FALSE,TRUE,FALSE,-1.715232212,-0.969497732,-1.679992717,-1.700395163,-0.141482629,73703.53327,-1.701002698
50720,117947.6562,166643.4177,92362.55748,335311.0739,0.275453347,FALSE,FALSE,TRUE,-0.662425528,-0.396877186,-0.647597479,-0.657885995,-0.079714402,217363.4177,-0.656117799
128215,129392.4708,316170.2318,158565.8673,573777.7026,0.276354181,TRUE,FALSE,FALSE,1.001296285,0.508019512,0.98386868,0.989562932,-0.048342892,444385.2318,0.995085431
35274,115666.5206,136840.3185,79167.17296,287780.8391,0.275095358,FALSE,TRUE,FALSE,-0.994032046,-0.57723765,-0.972774927,-0.986249065,-0.092181334,172114.3185,-0.985229163
64229,119942.7269,192709.0701,103903.1796,376880.797,0.275692422,FALSE,FALSE,TRUE,-0.372404005,-0.239134754,-0.363198791,-0.370701176,-0.071388632,256938.0701,-0.368278527
57750,118985.8787,180207.8219,98368.22581,356943.7006,0.275584709,TRUE,FALSE,FALSE,-0.511500122,-0.314788997,-0.499598162,-0.508436792,-0.075139722,237957.8219,-0.506328023
155883,133478.6071,369555.7134,182202.4009,658917.3205,0.27651785,FALSE,TRUE,FALSE,1.595294028,0.831094316,1.566350204,1.577750776,-0.042643138,525438.7134,1.584613671
24815,114121.8878,116659.6494,70232.13951,255596.5372,0.274777351,TRUE,FALSE,FALSE,-1.218573842,-0.69936572,-1.192963385,-1.208594615,-0.103255894,141474.6494,-1.208081406
5210,111226.5321,78831.74841,53483.75718,195268.2805,0.273898848,FALSE,TRUE,FALSE,-1.639468947,-0.928290164,-1.605698323,-1.625372939,-0.133849699,84041.74841,-1.625809509
83476,122785.2115,229846.2091,120345.7256,436107.4206,0.275954317,TRUE,FALSE,FALSE,0.040805283,-0.014390622,0.04199934,0.038466506,-0.062268127,313322.2091,0.04182159
110481,126773.4329,281952.4304,143415.8641,519206.8633,0.276221048,FALSE,TRUE,FALSE,0.620569236,0.300942435,0.610523034,0.61255978,-0.052979241,392433.4304,0.617223142
9079,111797.9237,86296.99447,56789.0105,207173.9182,0.274112741,FALSE,FALSE,TRUE,-1.556406301,-0.883112466,-1.524246067,-1.54312273,-0.126400919,95375.99447,-1.543371864
72359,121143.4023,208395.9273,110848.5685,401898.3296,0.275812464,TRUE,FALSE,FALSE,-0.197862959,-0.14420205,-0.192041685,-0.197867318,-0.06720817,280754.9273,-0.195050805
111501,126924.0712,283920.5232,144287.2413,522345.5944,0.27622946,FALSE,FALSE,TRUE,0.642467375,0.312852816,0.631996619,0.634243733,-0.052686318,395421.5232,0.638956509
48082,117558.0644,161553.3895,90108.93684,327193.4539,0.275399571,FALSE,TRUE,FALSE,-0.719060126,-0.427680685,-0.703134065,-0.713966649,-0.081587136,209635.3895,-0.712326253
42770,116773.564,151303.871,85570.94108,310847.435,0.275282764,FALSE,FALSE,TRUE,-0.833102197,-0.489708061,-0.814965128,-0.826893272,-0.085654933,194073.871,-0.825510221
58265,119061.9362,181201.5158,98808.18587,358528.452,0.275593709,TRUE,FALSE,FALSE,-0.500443709,-0.308775428,-0.488756106,-0.497488522,-0.074826293,239466.5158,-0.495354803
15132,112691.8583,97976.2745,61960.03617,225800.1328,0.274402125,FALSE,FALSE,TRUE,-1.426455877,-0.812432556,-1.396815076,-1.414443352,-0.116323142,113108.2745,-1.414399244
92114,124060.9107,246513.2537,127725.0945,462688.1644,0.276050058,FALSE,TRUE,FALSE,0.22625246,0.086473921,0.223851133,0.222099822,-0.058933978,338627.2537,0.225873381
24874,114130.6012,116773.4901,70282.5427,255778.0913,0.27477937,FALSE,TRUE,FALSE,-1.217307185,-0.698676786,-1.191721285,-1.207340347,-0.103185607,141647.4901,-1.20682428
129228,129542.0753,318124.8181,159431.2644,576894.8934,0.276361026,FALSE,FALSE,TRUE,1.023044142,0.519848154,1.005194898,1.011098074,-0.048104543,447352.8181,1.016669648
2296,110796.1793,73209.17745,50994.35213,186301.3568,0.273719703,TRUE,FALSE,FALSE,-1.702028923,-0.962316475,-1.667045408,-1.687321015,-0.140088412,75505.17745,-1.687898756
40501,116438.4678,146925.8293,83632.55396,303865.2971,0.27522904,FALSE,TRUE,FALSE,-0.88181482,-0.516202806,-0.862733329,-0.875129437,-0.087525873,187426.8293,-0.873856309
46177,117276.7253,157877.6868,88481.51178,321331.4121,0.275359048,FALSE,FALSE,TRUE,-0.75995812,-0.449925067,-0.743239143,-0.754464619,-0.082998342,204054.6868,-0.752916513
139729,131092.9108,338386.5263,168402.1781,609208.4371,0.276427849,FALSE,TRUE,FALSE,1.248487626,0.642466647,1.226267563,1.234336492,-0.045777409,478115.5263,1.240416795
45282,117144.5476,156150.7818,87716.921,318577.3294,0.275339495,FALSE,FALSE,TRUE,-0.779172663,-0.46037584,-0.762081162,-0.773491225,-0.083679279,201432.7818,-0.771986477
145719,131977.5413,349944.2476,173519.3834,627640.7889,0.276462885,FALSE,TRUE,FALSE,1.377085518,0.712410919,1.352372243,1.361676566,-0.044557287,495663.2476,1.368047059
150394,132667.9666,358964.6729,177513.1956,642026.6395,0.276488832,FALSE,FALSE,TRUE,1.477451986,0.767000145,1.450792842,1.461061349,-0.043653697,509358.6729,1.467658325
154778,133315.4157,367423.6129,181258.409,655517.0286,0.276512129,TRUE,FALSE,FALSE,1.571571045,0.818191411,1.543087154,1.554259828,-0.042842386,522201.6129,1.56106919
82971,122710.6308,228871.8103,119914.3085,434553.4411,0.275948358,FALSE,TRUE,FALSE,0.029963557,-0.020287426,0.031367811,0.027730824,-0.062475668,311842.8103,0.031061443
120814,128299.4574,301889.9821,152243.2568,551003.4395,0.276301827,TRUE,FALSE,FALSE,0.842405968,0.42159922,0.828058872,0.832226723,-0.050166144,422703.9821,0.837390675
109821,126675.9611,280678.9586,142852.0318,517175.9197,0.276215551,FALSE,FALSE,TRUE,0.606399852,0.293235721,0.596628361,0.598528987,-0.053170675,390499.9586,0.603160375
149129,132481.1456,356523.8519,176432.517,638133.9975,0.276481927,FALSE,TRUE,FALSE,1.450294001,0.75222894,1.424161386,1.434168995,-0.043894177,505652.8519,1.440704688
135073,130405.2915,329402.7615,164424.5975,594881.053,0.276399117,TRUE,FALSE,FALSE,1.148529064,0.58809928,1.128246961,1.135355625,-0.046778028,464475.7615,1.141210365
9628,111879.0025,87356.29147,57258.01646,208863.294,0.274141116,FALSE,FALSE,TRUE,-1.54461995,-0.876701883,-1.512688226,-1.531451661,-0.125412756,96984.29147,-1.531674199
150311,132655.7088,358804.5242,177442.2894,641771.233,0.276488381,TRUE,FALSE,FALSE,1.475670079,0.766030969,1.449045482,1.459296871,-0.043669388,509115.5242,1.465889826
117241,127771.7805,294995.8688,149190.8738,540008.6493,0.276274971,TRUE,FALSE,FALSE,0.765698076,0.379877873,0.752838166,0.756269113,-0.051101397,412236.8688,0.761259968
95584,124573.3761,253208.6282,130689.4855,473366.0043,0.276085491,FALSE,TRUE,FALSE,0.300749069,0.126992555,0.296903428,0.295867779,-0.057700034,348792.6282,0.299809444
69018,120649.9882,201949.4587,107994.381,391617.4469,0.275764989,TRUE,FALSE,FALSE,-0.269590097,-0.183214371,-0.262378203,-0.268892892,-0.068861473,270967.4587,-0.266238236
72838,121214.1432,209320.1591,111257.774,403372.3023,0.275819072,FALSE,FALSE,TRUE,-0.187579421,-0.138608844,-0.181957521,-0.187684364,-0.066978049,282158.1591,-0.184844646
87391,123363.3966,237400.2123,123690.2763,448154.6089,0.275999117,TRUE,FALSE,FALSE,0.124855491,0.031324211,0.124420012,0.121694618,-0.060707989,324791.2123,0.125239367
133567,130182.8786,326496.9304,163138.0347,590246.809,0.276389524,FALSE,FALSE,TRUE,1.116197106,0.570513963,1.096541844,1.103339907,-0.047112081,460063.9304,1.109121687
49559,117776.1945,164403.265,91370.72519,331738.4595,0.275430004,FALSE,TRUE,FALSE,-0.687350762,-0.410433992,-0.672039472,-0.682567435,-0.080527313,213962.265,-0.680855485
137973,130833.5767,334998.3195,166902.0425,603804.8962,0.276417173,TRUE,FALSE,FALSE,1.210788477,0.621962115,1.189299312,1.197006079,-0.046149211,472971.3195,1.203001311
7736,111599.5833,83705.6723,55641.69719,203041.2556,0.274041337,FALSE,FALSE,TRUE,-1.58523885,-0.898794465,-1.552519621,-1.571673268,-0.128887539,91441.6723,-1.571987464
10707,112038.3541,89438.22492,58179.79685,212183.579,0.274195567,TRUE,FALSE,FALSE,-1.521455155,-0.864102576,-1.489972541,-1.508513441,-0.123516481,100145.2249,-1.508683705
